idx,smiles
358,c1ccc(c(c1)c2ccc(cc2)Cl)NC(=O)c3cccnc3Cl
359,O=C(O)c1c(ncc(c1)COC)/C2=N/C(C(=O)N2)(C(C)C)C
360,O=C(OCC)NCCOc2ccc(Oc1ccccc1)cc2
361,O=C(NCC#N)c1cnccc1C(F)(F)F
362,N(C(OCCC)=O)CCCN(C)C
363,ClC1=C(OCC(O)=O)N=C(Cl)C(Cl)=C1
364,O=C2N(/N=C/c1cccnc1)C\C(=N/N2)C
365,O=C1\C3=C(/NC(=O)N1C2CCCCC2)CCC3
366,Clc1c(OP(=S)(OCC)OCC)nc(Cl)c(Cl)c1
367,Clc1c(OP(=S)(OC)OC)nc(Cl)c(Cl)c1
368,O=C(Oc1cc(c(c(c1)C)S(=O)C)C)NC
369,Clc1ncc(cc1)CN2C(=N\C#N)\SCC2
370,Clc1ncc(cc1)CN2C(=N/C(=O)N)/SCC2
371,Clc2ncc(CN1CCNC1=O)cc2
372,Clc1ccc(cc1)C(C#N)(CCCC)Cn2ncnc2
373,c1cc(ccc1CC(CN2CCCCC2)C)C(C)(C)C
374,Clc1ncc(cc1)CN(\C(=N\C#N)C)C
375,Clc2ccc(NC(=O)Nc1ccc(Cl)cc1)cc2Cl
376,CC(C)(C)C1=NNC(=NC1=O)SC
377,n(c(nc1NC(C)C)O)c(n1)NC(C)C
378,n1(C2CCCCC2)c(n(c(N(C)C)nc1=O)C)=O
379,CC1=C(NC([H])=O)C=CC(C)=C1
380,C1=CC=C(C(=C1)C2=CC=C(C=C2)C(=O)O)C3=NNN=N3
381,CN1C2=CC=CC=C2N=N1
382,O=C(OCC(OCn1c2N\C(=N/C(=O)c2nc1)N)CO)[C@@H](N)C(C)C
383,O=C(Oc1cc(ccc1)[C@@H](N(C)C)C)N(CC)C
384,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)C)\NC(=O)OCCCCC
385,O=C(OCN1C(=O)CN(C1=O)CC#C)C2C(\C=C(/C)C)C2(C)C
386,C#CCN(C)Cc1ccccc1
387,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
388,O(c1cc(NC(C)CCCN)c2ncccc2c1)C
389,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
390,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
391,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
392,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
393,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F
394,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
395,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
396,O=C(OCC)CCN(SN(C(=O)O\N=C(/SC)C)C)Cc1ccccc1
397,S(c1nc(nc(n1)NC(C)C)NCC)C
398,O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)Cc2ccccc2
399,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])ONC=C2C=C(C(=O)C(=C2)Br)Br
400,c12c(OC(NC)=O)cccc1cccc2
401,CCOP(=O)(OCC)O/C(=C\Cl)/C1=C(C=C(C=C1)Cl)Cl
402,Clc1cc(C#N)cc(Cl)c1O
403,O=P(O\C=C(/Cl)Cl)(OC)OC
404,O=C2OC(C(=O)N2Nc1ccccc1)(c4ccc(Oc3ccccc3)cc4)C
405,O=P(SC(CC)C)(OCC)N1C(=O)SCC1
406,O=C2N(Nc1ccccc1)C(\SC)=N/[C@]2(c3ccccc3)C
407,Clc1ncc(cc1)CN2\C(=N/CC2)N
408,O=C2N(c1cc(Cl)cc(Cl)c1)C(=O)CN2C(=O)NC(C)C
409,Clc1ccc(cc1)C(OCC#C)C(=O)NCCc2ccc(OCC#C)c(OC)c2
410,n1c(C#CC)cc(nc1Nc2ccccc2)C
411,O=C(c1c(OC)cc(OC)cc1OC)CCCN2CCCC2
412,c1cc(ccc1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
413,Cl/C(Cl)=C/C3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C
414,O=C1N(CC(=O)N)CCC1
415,Clc1ccc(cc1)C(c2ccccc2)N3CCN(CC3)Cc4cccc(c4)C
416,Clc1ccc(cc1)C(C=2C(=O)c3c(OC=2O)cccc3)CC(=O)C
417,O=C(C)CC(C=1C(=O)c2c(OC=1O)cccc2)c3occc3
418,O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C
419,O=C(O)c1ccccc1C(=O)Nc3cccc2ccccc23
420,c1(Oc2ccc([N+](=O)[O-])cc2)c(cc(Cl)cc1)Cl
421,[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CCC)CCC)S(=O)(=O)N
422,O=C2OCCN2N(C(=O)COC)c1c(cccc1C)C
423,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O
424,Clc1cc(cc(Cl)c1)N2C(=O)C3(CC3(C2=O)C)C
425,O=C\1c3c(OC(/O)=C/1C(c2ccccc2)CC(=O)C)cccc3
426,O=C2c1nccnc1N(C(=O)N2C)C
427,O=P(O)(O)CO[C@H](C)Cn1c2ncnc(c2nc1)N
428,FC=1\C(=N/C(=O)N(C=1)[C@H]2O[C@H](SC2)CO)\N
429,Clc1ccc(c(Cl)c1)C(CCC)Cn2ncnc2
430,[O-][N+](=O)NC(=N/C)\NCC1CCOC1
431,O=C(Nc1ccccc1)N(C)C
432,O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)c2occc2
433,COP(=O)(OC)OC1=C(Cl)C2C=CCC12
434,S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC
435,[O-][N+](=O)c1c(c(cc([N+]([O-])=O)c1NC(CC)CC)C)C
436,ClCC(=O)N(c1c(cccc1CC)CC)CCOCCC
437,O=C2OC(C(=O)N2c1cc(Cl)cc(Cl)c1)(\C=C)C
438,FC=1\C=N/C(=O)NC=1N
439,Clc1ccc(cc1)C(=O)n3c2ccc(OC)cc2c(c3C)CC(=O)OCC(=O)O
440,O=C(Nc1c(cccc1C)C)C2N(C)CCCC2
441,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
442,O(c1ccccc1OC\C=C)CC(O)CNC(C)C
443,CC(C)C[C@H](CN)CC(O)=O
444,S=C(Oc2ccc1c(cccc1)c2)N(c3cc(ccc3)C)C
445,O=S(=O)(N)Cc2noc1ccccc12
446,O=S(=O)(N)c1c(Cl)ccc(c1)C2(O)c3ccccc3C(=O)N2
447,O=C3/N=C\Nc1c3ncn1[C@@H]2O[C@@H](CC2)CO
448,Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCC(F)(F)F
449,O=C(Nc1ccccc1C)C(NCCC)C
450,O=C(c1nnn(c1)Cc2c(F)cccc2F)N
451,O=S(=O)(c2c(Nc1cc(ccc1)C)ccnc2)NC(=O)NC(C)C
452,O=C(N)C1NCCC1
453,NC(C)C13CC2CC(CC(C1)C2)C3
454,N(CCCC)(CCCC)CCCC
455,NC(C)CCCCC
456,O=C(N)C1CCNCC1
457,O=C(OC(=O)OC(C)(C)C)OC(C)(C)C
458,O=C(Nc1nc(OC)cc(OC)n1)NS(=O)(=O)N(C)S(=O)(=O)C
459,C1(C(OCC)=O)=NOC(C1)(c1ccccc1)c1ccccc1
460,Clc1cc(Cl)c(cc1)N2/N=C(/C(=O)OCC)CC2(C(=O)OCC)C
461,Clc1ccc(cc1)CC2C(O)(C(CC2)(C)C)Cn3ncnc3
462,Clc2cc(ccc2Oc1ccc([N+]([O-])=O)c(OCC)c1)C(F)(F)F
463,Clc1cc(C(=O)NC(C#C)(C)C)cc(Cl)c1
464,O=C(c1ccc(c(c1Cl)COCC(F)(F)F)S(=O)(=O)C)C2C(=O)CCCC2=O
465,CC/C(=N\OC\C=C\Cl)/C=1C(=O)CC(CC=1O)C2CCOCC2
466,O=C(OC)c1cccc(c1S(=O)(=O)NC(=O)Nc2nc(nc(OCC(F)(F)F)n2)N(C)C)C
467,n1nn(c2ccccc12)COC
468,c1cc2c(cc1C(=O)O)nn[nH]2
469,Oc1cnn[nH]1
470,O=C(N(CC)C(C(=O)N(C)C)CC)/C=C/C
471,S=C2Sc1ccccc1N2
472,O=C(SCCCCCCCC)Oc2cc(Cl)nnc2c1ccccc1
473,O=S(=O)(Nc2c(Cl)cc(Cl)c(N1/N=C(\N(C1=O)C(F)F)C)c2)C
474,CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1
475,CSc1[nH]c2cc(c(cc2n1)Oc3cccc(c3Cl)Cl)Cl
476,O=C(/N=C(\N)N)N
477,C[N+](C)(CCC(c1ccccc1)c2ccccn2)[O-]
478,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC=N2
479,C1=C(C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N)N
480,C1=CC(=CC=C1S(=O)(=O)N)Cl
481,C1=CC=C(C(=C1)S(=O)(=O)N)Cl
482,C[N+](CC#C)(CC1=CC=CC=C1)[O-]
483,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
484,C3c1ccccc1C2CNCCN2c4ccccc34
485,C[N+]1(CCN2c3ccccc3Cc4ccccc4C2C1)[O-]
486,CC[N+](CC)(CC(=O)NC1=C(C=CC=C1C)C)[O-]
487,c1cc(cnc1)C2CCCN2
488,CC(Cc1ccccc1)NCC#C
489,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
490,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
491,C1=NC2=C(N1CCC(CO)CO)N=C(NC2=O)N
492,CC([C@H]1CC[C@@H](CC1)C(=O)N[C@@H](C(=O)O)CC2=CC=CC=C2)C
493,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O
494,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
495,CC(COC1=CC=CC=C1CC2=CC=CC=C2)N3CCCCC3
496,C1=CC(=C(C=C1CCN)O)O
497,CCCCN1CCCCC1/C(=N/C2=C(C=CC=C2C)C)/O
498,C1CN(CCN1CC(CO)O)C2=CC=CC=C2
499,[O-][N+](C)(C)C[C@H]2CCCC[C@]2(O)c1cc(OC)ccc1
500,C1CC[C@@](CC1)(C(=O)O)CC(=O)O
501,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
502,CCCCOC1=CC=C(C=C1)CC(=O)NO
503,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
504,O=C(CP(=O)(CCCCc1ccccc1)OC(OC(=O)CC)C(C)C)N2C[C@@H](C[C@H]2C(O)=O)C3CCCCC3
505,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
506,C1=NNC2=C1C(=NC=N2)O
507,O=C(c1ccc(OC)cc1)NCC
508,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
509,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
510,CC12CC3CC(C1)(CC(C3)(C2)N)C
511,O=NN(c1ccccc1)c2ccccc2
512,O=NN1CCNCC1
513,O=NN(c1ccccc1)C
514,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
515,C1C[N+](CCN1C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl)(CCOCC(=O)O)[O-]
516,C1CN(CCN1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
517,C1=CC(=CC=C1C(=O)NCCC(=O)O)Cl
518,OC1(C(C2=CC=C(OC)C=C2)C[N+](C)(C)[O-])CCCCC1
519,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2Cl)O)Cl
520,COC1=CC=CC(=C1)C2(CCCCC2CN)O
521,CC[N+]1(CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC)[O-]
522,CNCCC(C1=CC=CC=C1)C2=CC=CC=N2
523,CN(C)N=O
524,CCN(C)N=O
525,O=NN(CC)CC
526,O=NN1CCCCC1
527,O=NN(CCC)CCC
528,O=S(=O)(c1ccc(cc1)C)N(N=O)C
529,O=NN(CCCC)CCCC
530,CC(CC1=CC=CC=C1)[N+](C)(CC#C)[O-]
531,O=C(O)\C(=N\OC)c2ccccc2COc1ccccc1C
532,CC(CC1=CC(=CC=C1)C(F)(F)F)N
533,c1ccc(c(c1)N2CCNCC2)Cl
534,CCN(C(C)Cc1cccc(c1)C(F)(F)F)N=O
535,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
536,CN(C)c1ccc(cc1)Cl
537,CNC1=CC=C(C=C1)Cl
538,Cc2nc(NC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC)nc(OC)n2
539,O=C(c1c(onc1)C2CC2)c3ccc(cc3S(=O)(=O)C)C(F)(F)F
540,CCCN1C(=O)C2=C(C=CC(=C2)I)N=C1OCCC
541,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)C[N+](C)(C)[O-]
542,CNCC1CCCCC1(c2cccc(c2)OC)O
543,OS(=O)(=O)c1ccc(CCCCCCCCCC(=O)O)cc1
544,OS(=O)(=O)c1ccc(CCCCCCCC(=O)O)cc1
545,CC(=O)OC1=CC=CC=C1C(=O)O
546,CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32
547,CC(C)(C)C(C(=CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
548,CC12CCN(C1N(C3=C2C=C(C=C3)O)C)C
549,C1CCNC(C1)C(C2=CC=CC=C2)C(=O)N
550,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
551,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21
552,CCCCP(=O)(CCCC)CCCC
553,CC(C)(C)C1=NC(=CC=C1)C(C)(C)C
554,CCCCNC(C)C
555,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)(=O)C
556,C1=CC=C(C=C1)NC(=O)NC2=CC(=NC=C2)Cl
557,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC
558,CCCC(=C1C(=O)CC(CC1=O)C2CCCSC2)NOCC(C)OC3=CC=C(C=C3)Cl
559,CCNC(C)CC1=CC2=C(C=C1)OCO2
560,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
561,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
562,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F
563,C=CC(CCC(=O)O)N
564,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1
565,CC(C)NC(C)(C)C
566,CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O
567,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
568,COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC
569,CCCSP(=O)(OCC)SCCC
570,CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O
571,C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl
572,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C
573,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F
574,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
575,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
576,C1=CC=C2C(=C1)N=NN2Cl
577,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
578,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br
579,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)(=O)C)C
580,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C
581,C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F
582,CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC
583,CCSC(=O)N1CCCCCC1
584,C1=CC=C2C=C(C=CC2=C1)OCC(=O)O
585,CC1=CN=C2C(=C1)C=CC(=C2C(=O)O)Cl
586,C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F
587,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl
588,N1(CC)C(CCC1)C=O
589,OC1CC(CN)N(CC)C1
590,S(=O)(c1c(N)cc(OC)cc1)(CC)=O
591,S(=O)(c1c(N)cc(O)c(C(O)=O)c1)(CC)=O
592,S(=O)(c1c(N)cc(OC)c(C(N)=O)c1)(CC)=O
593,S(=O)(c1c(N)cc(OC)c(C(O)=O)c1)(CC)=O
594,S(=O)(c1c(N)c(O)c(OC)c(C(O)=O)c1)(CC)=O
595,S(=O)(C1=C(C=C(C(C(O)=O)C1O)OC)N)(CC)=O
596,S(=O)(c1c(N)cc(OC)c(C(NCC(O)=O)=O)c1)(CC)=O
597,S(=O)(c1c(NS(=O)(O)=O)cc(OC)c(C(O)=O)c1)(CC)=O
598,S(=O)(c1c(N)cc(OC)c(C(NCC2NCCC2)=O)c1)(CC)=O
599,S(=O)(c1c(N)cc(O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
600,S(=O)(c1c(N)c(O)c(O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
601,S(=O)(c1c(N)cc(OC)c(C(NCC2N(CC=O)CCC2)=O)c1)(CC)=O
602,S(=O)(c1c(N)c(OC)c(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
603,S(=O)(C1=C(C=C(C(C(NCC2N(CC)CCC2)=O)(O)C1O)OC)N)(CC)=O
604,S(=O)(c1c(N)cc(OS(=O)(O)=O)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
605,S(=O)(c1c(NS(=O)(O)=O)cc(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
606,S(=O)(c1c(N)cc(OC)c(C(NCC2N(CC)CCC2OS(=O)(O)=O)=O)c1)(CC)=O
607,S(=O)(c1c(N(C(C)=O)S(=O)(O)=O)cc(OC)c(C(NCC2N(CC)CCC2)=O)c1)(CC)=O
608,O(c1ccc(CC(N)=O)cc1)CC(C=O)O
609,O(c1ccc(CC(N)=O)cc1)CC(CNC(C)C)=O
610,O(c1ccc(CC(O)=O)cc1)CC(CNC(C)C)=O
611,O(c1c(O)cc(CC(N)=O)cc1)CC(CNC(C)C)O
612,O(c1ccc(CC(N)=O)c(O)c1)CC(CNC(C)C)O
613,O(c1c(O)cc(CC(O)=O)cc1)CC(CNC(C)C)O
614,O(c1c(O)cc(CC(N)=O)c(O)c1)CC(CNC(C)C)O
615,O(c1ccc(CC(NCC(O)=O)=O)cc1)CC(CNC(C)C)O
616,O(c1ccc(CC(N)=O)cc1)CC(CNC(C)C)OS(=O)(O)=O
617,O(c1ccc(CC(O)=O)cc1)CC(CNC(C)C)OS(=O)(O)=O
618,O(c1ccc(CC(N)=O)cc1)CC(CNC(C)COS(=O)(O)=O)O
619,NC(NC(N)=N)=N
620,N(C)C(NC(N)=N)=N
621,N(CO)C(NC(N)=N)=N
622,N(CO)(C)C(NC(N)=N)=N
623,N(CO)(CO)C(NC(N)=N)=N
624,N(COS(=O)(O)=O)(C)C(NC(N)=N)=N
625,N1C(CCC1)c2cncc(O)c2
626,N1C(CCC1)C(C=O)=CC=CN
627,N1(C)C(CC(C1)=O)c2cnccc2
628,N1(C)C(CC(O)C1)c2cnccc2
629,N1(C)C(CCC1)C(C=O)=CC=CN
630,N1(C)C(CCC1)c2cnc(OC)cc2
631,N1(C)C(CCC1)c2c(O)ncc(O)c2
632,N1(C)C(CCC1O)C(C=O)=CC=CN
633,N1(C)C(CCC1)c2cncc(OS(=O)(O)=O)c2
634,FC(F)(c1cc(Nc2ncccc2)ccc1)F
635,FC(F)(c1cc(Nc2ncc(O)cc2)ccc1)F
636,FC(F)(c1cc(NC(N)=CC=CC=O)ccc1)F
637,FC(F)(c1cc(N(C(C)=O)c2ncccc2)ccc1)F
638,FC(F)(C1=CC(CC(Nc2ncccc2C(O)=O)=C1)=O)F
639,FC(F)(c1cc(NC(N)=C(C=CC=O)C(O)=O)ccc1)F
640,FC(F)(c1cc(Nc2nc(O)ccc2C(O)=O)cc(O)c1)F
641,FC(F)(c1cc(N(S(=O)(O)=O)c2ncccc2)ccc1)F
642,FC(F)(c1cc(N(C(C)=O)c2ncccc2C(O)=O)ccc1)F
643,FC(F)(c1cc(Nc2ncccc2C(NCC(O)=O)=O)ccc1)F
644,FC(F)(c1cc(N(C(C)=O)c2nc(O)ccc2C(O)=O)ccc1)F
645,FC(F)(c1cc(N(C(C)=O)C(N)=C(C=CC=O)C(O)=O)ccc1)F
646,FC(F)(c1cc(Nc2ncccc2C(NCC(O)=O)=O)cc(O)c1)F
647,FC(F)(c1cc(NC(N)=C(C=CC=O)C(NCC(O)=O)=O)ccc1)F
648,FC(F)(c1cc(N(S(=O)(O)=O)c2ncccc2C(O)=O)ccc1)F
649,FC(F)(c1cc(N(C(C)=O)c2ncccc2C(NCC(O)=O)=O)ccc1)F
650,FC(F)(c1cc(Nc2ncccc2C(NCC(NCC(O)=O)=O)=O)ccc1)F
651,FC(F)(c1cc(Nc2ncccc2C(NC(CCC(O)=O)C(O)=O)=O)ccc1)F
652,FC(F)(c1cc(Nc2ncccc2C(NCC(OS(=O)(O)=O)=O)=O)ccc1)F
653,FC(F)(c1cc(N(C(C)=O)c2ncccc2C(NC(CCC(O)=O)C(O)=O)=O)ccc1)F
654,FC(F)(c1cc(Nc2ncccc2C(NC(CCC(O)=O)C(NCC(O)=O)=O)=O)ccc1)F
655,[O-]C(=O)C(=O)CC(=C)C(F)(F)F
656,[O-]C(=O)NC1=NC=CC=C1C([O-])=O
657,[O-]C(=O)C(=O)CC(=C)NC1=NC=CC=C1C([O-])=O
658,S(CC=O)Cc1oc(CN(C)C)cc1
659,CN(C)CC1=CC=C(CSCCNC(=O)C[N+]([O-])=O)O1
660,CNC(C[N+]([O-])=O)NCCS(=O)CC1=CC=C(CN(C)C)O1
661,N\C(NCCSCc1ccc(C=O)o1)=C/[N+]([O-])=O
662,CN(C)CC1=CC=C(CS(=O)CC=O)O1
663,CN\C(NCCS(=O)CC1=CC=C(O1)C=O)=C/[N+]([O-])=O
664,CNC(C[N+]([O-])=O)NCCSCC1=CC=C(O1)C=O
665,CN(C)CC1=CC=C(CSCCNC(N)C[N+]([O-])=O)O1
666,CNC(C[N+]([O-])=O)NCCSCC1=CC=C(CN(C)C)O1
667,NC(N)=C[N+]([O-])=O
668,CNC(=O)C[N+]([O-])=O
669,CNC(N)C[N+]([O-])=O
670,N\C(NCC=O)=C/[N+]([O-])=O
671,N\C(NCCS)=C/[N+]([O-])=O
672,CCN\C(NC)=C\[N+]([O-])=O
673,CN\C(NCCS)=C/[N+]([O-])=O
674,CNC(C[N+]([O-])=O)NCC=O
675,CNC(C[N+]([O-])=O)NCCS
676,CN\C(NCC=O)=C/[N+]([O-])=O
677,SCc1ccc(C=O)o1
678,CNCC1=CC=C(CS)O1
679,CNCC1=CC=C(O1)C=O
680,CN(C)Cc1ccc(o1)C([O-])=O
681,CN(C)Cc1ccc(C=O)o1
682,CN(C)CC1=CC=C(C)O1
683,CN(C)Cc1ccc(CS)o1
684,CNCC1=CC=C(CSCC=O)O1
685,CN(C)CC1=CC=C(CSCC([O-])=O)O1
686,CN\C(NCCS([O-])=O)=C/[N+]([O-])=O
687,CN(C)Cc1ccc(CS([O-])=O)o1
688,CN\C(NCC([O-])=O)=C/[N+]([O-])=O
689,CN\C(NCCSCC1=CC=C(O1)C([O-])=O)=C/[N+]([O-])=O
690,C1(C(C=O)CCCC1)(O)c2cc(OC)ccc2
691,C1(C(CN(C)C)C(CCC1)=O)(O)c2cc(OC)ccc2
692,C1(C(CN(C)C)CCCC1)(O)C2=CC(OC)=CCC2=O
693,C1(C(CN(C)C)CCCC1)(O)c2cc(OS(=O)(O)=O)ccc2
694,C1(C(CN(C)C)CCCC1)(OS(=O)(O)=O)c2cc(OC)ccc2
695,C1(C(CN(C)C)CC(O)CC1)(OS(=O)(O)=O)c2cc(OC)ccc2
696,C1(C(CNC)CCCC1)(O)c2cc(O)ccc2
697,C1(CN)C(c2cc(O)ccc2)(O)CCCC1
698,COc1cccc(c1)[C@@]1(O)CCCCC1(O)C=O
699,Oc1cccc(c1)[C@@]1(O)CCCC[C@@H]1C=O
700,COc1cccc(c1)[C@@]1(O)CCCC[C@@H]1C([O-])=O
701,OC1(CCCCC1)C(C=O)c2ccc(OC)cc2
702,OC1(CC(CCC1)=O)C(CN(C)C)c2ccc(OC)cc2
703,OC1(CCCCC1)C(CN(C)C)c2ccc(OC)c(O)c2
704,O(S(=O)(O)=O)C1(CCCCC1)C(CN(C)C)c2ccc(OC)cc2
705,O(S(=O)(O)=O)C1(CCCCC1)C(CN(C)CO)c2ccc(OC)cc2
706,COc1ccc(cc1)C(C([O-])=O)C1(O)CCCCC1
707,Oc1ccc(cc1)C(C=O)C1(O)CCCCC1
708,COc1ccc(cc1)C(O)(C=O)C1(O)CCCCC1
709,c1cc(cnc1)O
710,c1ccc(cc1)OCC(=O)O
711,CC(C)(CO)C(C(=O)NCCCO)O
712,OS(=O)(=O)OCCOCCOCCO
713,OS(=O)(=O)OCCOCCOCCOCCO
714,O=S(O)(=O)OCCOCCOCCOCCOCCO
715,O=S(=O)(O)OCCOCCOCCOCCOCCOCCO
716,OS(=O)(=O)c1ccc(cc1)C(CCCC)CCCCC
717,OS(=O)(=O)c1ccc(cc1)C(CCCC)CCCCCC
718,OS(=O)(=O)c1ccc(cc1)C(CCCCC)CCCCCC
719,OS(=O)(=O)c1ccc(cc1)C(CCC)CCCC(=O)O
720,OCCOCCOCCOCCOCCO
721,OCCOCCOCCOCCOCCOCCO
722,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
723,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
724,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
725,Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1
726,CC(C)(C)C(=O)OCC1CO1
727,Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C
728,BrCCCc1ccccc1
729,ClCC1(CBr)NC(=O)NC1=O
730,BrCc1cccc(Oc2ccccc2)c1
731,CC1=C(\C=C\C(C)(O)C=C)C(C)(C)CCC1
732,Cc1nn(-c2cc(CC(Cl)C(O)=O)c(Cl)cc2F)c(=O)n1C(F)F
733,CC(=O)CC(=O)OCCOC(=O)CC(C)=O
734,OC(=O)C\C(=C/C(O)=O)C(O)=O
735,Cc1ccc(cc1)[N+]([O-])=O
736,CC(=O)NCCO
737,CC\C=C(/C)C=O
738,CC(C)C1CCC(C)CC1O
739,CCCCCCCCC(=C)CCCCCC
740,CCOc1nc2cccc(C(=O)OC)c2n1Cc1ccc(cc1)-c1ccccc1C(N)=NO
741,COc1ccccc1OCC(O)COC(N)=O
742,CC(=O)CC(=O)OC(C)(C)C
